Date;Price;Open;High;Low;Vol.;Change %
05/27/2020;8,325;8,700;8,700;8,325;13.32M;-6.98%
05/26/2020;8,950;9,600;9,600;8,950;10.32M;-6.77%
05/20/2020;9,600;9,800;9,900;9,350;11.97M;-3.03%
05/19/2020;9,900;9,800;9,950;9,800;6.30M;1.80%
05/18/2020;9,725;9,700;9,825;9,625;3.53M;0.26%
05/15/2020;9,700;9,800;9,900;9,700;6.16M;-0.26%
05/14/2020;9,725;9,675;9,975;9,600;7.27M;0.78%
05/13/2020;9,650;9,750;9,775;9,600;3.46M;-1.03%
05/12/2020;9,750;9,750;9,800;9,625;10.02M;0.00%
05/11/2020;9,750;9,725;9,825;9,700;3.41M;1.30%
05/08/2020;9,625;9,700;9,775;9,550;7.51M;-0.52%
05/06/2020;9,675;9,775;9,875;9,650;5.42M;-0.77%
05/05/2020;9,750;9,850;9,850;9,700;2.48M;0.52%
05/04/2020;9,700;9,875;9,900;9,700;5.04M;-1.77%
04/30/2020;9,875;10,050;10,150;9,875;7.79M;-1.25%
04/29/2020;10,000;10,050;10,100;9,900;3.96M;-0.25%
04/28/2020;10,025;9,900;10,050;9,900;3.35M;1.01%
04/27/2020;9,925;9,900;10,050;9,750;3.59M;0.25%
04/24/2020;9,900;10,200;10,200;9,900;6.78M;-2.46%
04/23/2020;10,150;10,175;10,250;10,050;5.18M;1.25%
04/22/2020;10,025;10,000;10,175;9,975;4.75M;0.50%
04/21/2020;9,975;10,075;10,200;9,975;2.47M;-0.99%
04/20/2020;10,075;10,300;10,300;10,025;5.21M;-1.23%
04/17/2020;10,200;10,000;10,300;10,000;6.24M;3.03%
04/16/2020;9,900;10,175;10,175;9,900;5.54M;-2.70%
04/15/2020;10,175;10,350;10,350;9,900;3.36M;-1.69%
04/14/2020;10,350;10,200;10,350;10,100;4.60M;1.47%
04/13/2020;10,200;10,100;10,300;10,050;3.23M;0.99%
04/09/2020;10,100;9,600;10,125;9,600;5.94M;5.21%
04/08/2020;9,600;10,100;10,200;9,575;7.49M;-4.71%
04/07/2020;10,075;10,350;10,600;9,875;6.34M;-1.71%
04/06/2020;10,250;10,100;10,300;9,950;5.34M;2.50%
04/03/2020;10,000;10,200;10,300;9,925;4.19M;-1.96%
04/02/2020;10,200;10,100;10,300;9,800;7.81M;0.49%
04/01/2020;10,150;10,200;10,475;9,900;4.61M;-0.73%
03/31/2020;10,225;9,650;10,700;9,650;10.71M;5.96%
03/30/2020;9,650;9,950;10,100;9,300;4.57M;-3.26%
03/27/2020;9,975;9,500;10,350;9,500;6.62M;5.00%
03/26/2020;9,500;8,525;9,900;8,325;14.31M;14.46%
03/24/2020;8,300;8,300;9,050;8,125;10.64M;-0.60%
03/23/2020;8,350;8,950;8,950;8,350;4.90M;-6.96%
03/20/2020;8,975;9,000;9,700;8,300;16.50M;1.41%
03/19/2020;8,850;9,100;9,100;8,675;7.34M;-5.09%
03/18/2020;9,325;9,875;9,950;9,075;6.29M;-4.36%
03/17/2020;9,750;10,400;10,500;9,700;8.15M;-6.25%
03/16/2020;10,400;10,825;10,925;10,325;6.38M;-5.24%
03/13/2020;10,975;10,525;11,100;9,800;9.47M;4.28%
03/12/2020;10,525;10,775;10,950;10,500;4.11M;-3.88%
