Date;Price;Open;High;Low;Vol.;Change %
08/21/2023;1,960;2,010;2,020;1,955;5.17M;-2.49%
08/18/2023;2,010;2,040;2,040;2,000;2.81M;-1.47%
08/16/2023;2,040;2,050;2,090;2,000;2.43M;0.00%
08/15/2023;2,040;2,070;2,100;2,030;5.32M;-1.45%
08/14/2023;2,070;2,040;2,130;2,030;6.10M;1.97%
08/11/2023;2,030;2,090;2,090;1,990;4.66M;-2.87%
08/10/2023;2,090;2,070;2,110;2,040;2.84M;1.46%
08/09/2023;2,060;2,080;2,170;2,030;12.53M;-0.48%
08/08/2023;2,070;1,985;2,140;1,955;10.71M;4.02%
08/07/2023;1,990;1,915;1,995;1,905;4.49M;3.92%
08/04/2023;1,915;1,945;1,985;1,890;6.76M;-1.54%
08/03/2023;1,945;1,900;1,960;1,875;3.83M;2.37%
08/02/2023;1,900;1,860;1,900;1,830;5.02M;2.15%
08/01/2023;1,860;1,950;1,960;1,860;5.03M;-4.62%
07/31/2023;1,950;1,970;1,980;1,935;3.58M;-0.51%
07/28/2023;1,960;1,975;1,995;1,945;3.30M;-0.76%
07/27/2023;1,975;1,950;1,995;1,930;5.57M;1.28%
07/26/2023;1,950;1,990;2,020;1,920;15.18M;-1.76%
07/25/2023;1,985;1,870;2,020;1,870;13.01M;6.15%
07/24/2023;1,870;1,900;1,915;1,855;3.13M;-1.06%
07/21/2023;1,890;1,895;1,905;1,850;1.88M;-0.26%
07/20/2023;1,895;1,850;1,915;1,830;6.53M;2.43%
07/18/2023;1,850;1,865;1,870;1,820;4.87M;-0.54%
07/17/2023;1,860;1,900;1,920;1,855;3.96M;-2.11%
07/14/2023;1,900;1,945;1,960;1,845;5.06M;-2.06%
07/13/2023;1,940;1,910;1,975;1,910;4.41M;1.57%
07/12/2023;1,910;2,010;2,010;1,910;6.50M;-4.50%
07/11/2023;2,000;1,840;2,050;1,820;18.01M;9.89%
07/10/2023;1,820;1,835;1,860;1,800;4.51M;-0.27%
07/07/2023;1,825;1,820;1,855;1,795;8.79M;0.27%
07/06/2023;1,820;1,805;1,830;1,750;11.19M;1.11%
07/05/2023;1,800;1,820;1,840;1,775;6.39M;-1.10%
07/04/2023;1,820;1,880;1,890;1,800;6.91M;-2.41%
07/03/2023;1,865;1,875;1,890;1,845;1.50M;-0.53%
06/27/2023;1,875;1,825;1,880;1,825;1.93M;2.74%
06/26/2023;1,825;1,890;1,890;1,795;8.44M;-3.44%
06/23/2023;1,890;1,920;1,925;1,840;2.46M;-1.56%
06/22/2023;1,920;1,935;1,945;1,860;2.72M;-0.78%
06/21/2023;1,935;1,900;1,980;1,895;3.07M;0.26%
06/20/2023;1,930;2,030;2,070;1,895;4.48M;-4.93%
06/19/2023;2,030;1,970;2,070;1,945;3.63M;3.05%
06/16/2023;1,970;1,910;2,040;1,890;10.27M;2.60%
06/15/2023;1,920;1,960;1,970;1,890;4.71M;-2.04%
06/14/2023;1,960;2,110;2,170;1,925;18.74M;-7.98%
06/13/2023;2,130;2,220;2,240;2,040;10.62M;-3.62%
06/12/2023;2,210;2,000;2,260;2,000;23.07M;9.95%
