Date;Price;Open;High;Low;Vol.;Change %
03/16/2023;710;740;760;690;11.57M;-3.40%
03/15/2023;735;740;770;720;6.95M;-0.68%
03/14/2023;740;805;805;735;20.29M;-5.73%
03/13/2023;785;810;810;775;7.91M;-3.09%
03/10/2023;810;825;850;805;9.48M;-1.22%
03/09/2023;820;795;835;790;22.53M;3.14%
03/08/2023;795;840;840;785;34.43M;-5.36%
03/07/2023;840;905;915;840;26.44M;-6.67%
03/06/2023;900;875;915;875;25.28M;1.69%
03/03/2023;885;920;935;880;30.27M;-4.32%
03/02/2023;925;980;1,025;925;35.06M;-6.57%
03/01/2023;990;1,015;1,030;990;23.81M;-2.46%
02/28/2023;1,015;970;1,035;970;48.11M;4.64%
02/27/2023;970;980;985;960;6.26M;-0.51%
02/24/2023;975;975;1,000;970;16.07M;0.52%
02/23/2023;970;985;1,005;960;24.90M;0.00%
02/22/2023;970;955;1,000;950;29.58M;1.57%
02/21/2023;955;950;980;920;17.79M;0.53%
02/20/2023;950;990;1,010;950;31.67M;-2.06%
02/17/2023;970;1,000;1,015;960;28.09M;-3.00%
02/16/2023;1,000;895;1,015;895;76.29M;12.36%
02/15/2023;890;885;920;870;11.07M;0.56%
02/14/2023;885;860;895;855;6.25M;3.51%
02/13/2023;855;885;905;850;11.70M;-3.39%
02/10/2023;885;850;890;825;9.64M;3.51%
02/09/2023;855;915;925;855;14.61M;-6.56%
02/08/2023;915;910;930;900;6.51M;0.55%
02/07/2023;910;930;960;900;10.84M;-1.09%
02/06/2023;920;950;960;910;10.97M;-3.16%
02/03/2023;950;900;965;880;21.23M;5.56%
02/02/2023;900;950;950;895;17.78M;-2.17%
02/01/2023;920;850;920;845;14.82M;8.24%
01/31/2023;850;855;865;845;3.84M;0.00%
01/30/2023;850;875;890;830;5.54M;-1.73%
01/27/2023;865;860;900;850;12.83M;1.76%
01/26/2023;850;850;890;825;18.34M;0.59%
01/25/2023;845;775;860;775;33.50M;9.74%
01/24/2023;770;730;775;725;19.92M;5.48%
01/20/2023;730;730;740;725;912.50K;0.00%
01/19/2023;730;725;740;725;1.54M;0.69%
01/18/2023;725;725;740;715;1.31M;0.00%
01/17/2023;725;740;765;720;7.29M;-2.03%
01/16/2023;740;715;750;715;6.55M;3.50%
01/13/2023;715;730;735;710;1.19M;-2.05%
01/12/2023;730;730;740;725;3.76M;0.69%
01/11/2023;725;700;745;685;4.45M;3.57%
01/10/2023;700;710;725;680;3.82M;-2.78%
01/09/2023;720;730;755;700;2.50M;-1.37%
01/06/2023;730;710;740;680;4.99M;3.55%
01/05/2023;705;755;765;705;5.80M;-6.62%
01/04/2023;755;770;780;755;2.43M;-1.95%
01/03/2023;770;770;790;760;2.32M;0.00%
01/02/2023;770;775;780;765;798.50K;-0.65%
12/30/2022;775;770;785;760;2.44M;0.65%
12/29/2022;770;775;775;760;2.65M;-1.28%
12/28/2022;780;795;795;760;2.16M;-1.27%
12/27/2022;790;775;795;775;1.14M;1.94%
12/26/2022;775;790;795;770;1.76M;-1.27%
12/23/2022;785;810;815;780;2.59M;-2.48%
12/22/2022;805;785;820;770;5.98M;4.55%
12/21/2022;770;775;785;755;1.68M;0.00%
12/20/2022;770;780;800;770;3.80M;-1.28%
12/19/2022;780;825;825;780;6.75M;-5.45%
12/16/2022;825;845;845;810;3.23M;-1.79%
12/15/2022;840;825;860;815;5.94M;1.82%
12/14/2022;825;855;865;820;3.64M;-3.51%
12/13/2022;855;820;865;805;6.04M;4.27%
12/12/2022;820;820;820;790;4.19M;0.00%
12/09/2022;820;800;835;795;5.85M;2.50%
12/08/2022;800;815;825;770;14.56M;-1.84%
12/07/2022;815;875;875;815;14.19M;-6.86%
12/06/2022;875;900;910;850;7.72M;-2.78%
12/05/2022;900;925;930;895;3.67M;-2.17%
12/02/2022;920;915;925;890;6.36M;1.10%
12/01/2022;910;895;945;870;26.77M;5.81%
11/30/2022;860;895;900;860;27.43M;-3.37%
11/29/2022;890;885;890;875;1.94M;0.56%
11/28/2022;885;965;965;870;12.75M;-4.84%
11/25/2022;930;945;950;925;3.96M;-1.59%
11/24/2022;945;930;975;930;18.10M;1.61%
11/23/2022;930;920;945;915;3.24M;1.64%
11/22/2022;915;935;950;905;5.16M;-2.14%
11/21/2022;935;955;975;935;4.49M;-1.58%
11/18/2022;950;970;975;935;8.64M;-2.06%
11/17/2022;970;980;995;945;20.34M;0.00%
11/16/2022;970;905;975;895;27.46M;7.78%
11/15/2022;900;890;925;890;9.47M;2.27%
11/14/2022;880;875;915;870;13.75M;1.15%
11/11/2022;870;870;905;835;19.77M;1.16%
11/10/2022;860;910;920;860;38.84M;-6.52%
11/09/2022;920;985;1,000;920;38.77M;-6.60%
11/08/2022;985;1,000;1,040;965;12.33M;-0.51%
11/07/2022;990;980;1,020;980;11.08M;1.54%
11/04/2022;975;990;1,000;965;7.28M;-1.52%
11/03/2022;990;1,040;1,050;980;20.43M;-4.81%
11/02/2022;1,040;1,105;1,110;1,040;22.43M;-6.73%
11/01/2022;1,115;1,195;1,195;1,115;20.47M;-6.69%
10/31/2022;1,195;1,135;1,205;1,125;5.67M;5.29%
10/28/2022;1,135;1,175;1,190;1,100;7.78M;-3.40%
10/27/2022;1,175;1,190;1,205;1,160;3.25M;-1.26%
10/26/2022;1,190;1,205;1,265;1,185;6.93M;-1.24%
10/25/2022;1,205;1,165;1,220;1,140;14.68M;4.33%
10/24/2022;1,155;1,090;1,255;1,080;24.65M;6.45%
10/21/2022;1,085;1,130;1,135;1,080;8.77M;-3.98%
10/20/2022;1,130;1,120;1,135;1,110;2.53M;1.80%
10/19/2022;1,110;1,105;1,125;1,075;3.72M;0.45%
10/18/2022;1,105;1,110;1,120;1,065;3.44M;0.91%
10/17/2022;1,095;1,060;1,125;1,060;3.78M;-0.45%
10/14/2022;1,100;1,150;1,185;1,100;4.04M;-3.93%
10/13/2022;1,145;1,190;1,190;1,115;8.01M;-3.78%
10/12/2022;1,190;1,265;1,265;1,185;10.87M;-5.93%
10/11/2022;1,265;1,300;1,340;1,260;3.14M;-2.69%
10/10/2022;1,300;1,320;1,320;1,280;5.81M;-1.52%
10/07/2022;1,320;1,335;1,335;1,295;4.28M;-1.12%
10/06/2022;1,335;1,345;1,365;1,320;3.10M;-0.74%
10/05/2022;1,345;1,320;1,370;1,315;7.95M;2.28%
10/04/2022;1,315;1,275;1,315;1,265;5.98M;3.95%
10/03/2022;1,265;1,270;1,295;1,245;3.93M;-0.39%
09/30/2022;1,270;1,300;1,305;1,210;16.84M;-2.31%
09/29/2022;1,300;1,410;1,415;1,300;15.49M;-6.81%
09/28/2022;1,395;1,405;1,405;1,385;2.94M;-0.36%
09/27/2022;1,400;1,390;1,405;1,380;2.60M;0.72%
