Date;Price;Open;High;Low;Vol.;Change %
02/26/2025;4,580;4,560;4,600;4,520;19.35M;0.44%
02/25/2025;4,560;4,710;4,750;4,550;42.73M;-2.98%
02/24/2025;4,700;4,750;4,770;4,660;22.30M;-1.05%
02/21/2025;4,750;4,740;4,800;4,600;31.94M;0.64%
02/20/2025;4,720;4,700;4,740;4,650;23.65M;0.43%
02/19/2025;4,700;4,820;4,840;4,610;47.95M;-2.08%
02/18/2025;4,800;4,740;4,840;4,740;31.83M;1.27%
02/17/2025;4,740;4,680;4,780;4,670;30.27M;1.28%
02/14/2025;4,680;4,660;4,730;4,640;31.41M;0.43%
02/13/2025;4,660;4,640;4,670;4,580;21.32M;0.43%
02/12/2025;4,640;4,680;4,680;4,620;30.76M;0.65%
02/11/2025;4,610;4,590;4,650;4,570;32.96M;0.88%
02/10/2025;4,570;4,610;4,650;4,520;40.23M;-1.72%
02/07/2025;4,650;4,610;4,670;4,530;33.22M;2.20%
02/06/2025;4,550;4,740;4,740;4,520;61.65M;-4.01%
02/05/2025;4,740;4,850;4,850;4,730;20.44M;-1.25%
02/04/2025;4,800;4,770;4,840;4,760;20.63M;0.84%
02/03/2025;4,760;4,800;4,800;4,740;33.12M;-0.83%
01/31/2025;4,800;4,790;4,840;4,790;27.06M;0.42%
01/30/2025;4,780;4,870;4,870;4,780;28.15M;-1.85%
01/24/2025;4,870;4,900;4,960;4,870;19.66M;-0.61%
01/23/2025;4,900;4,960;4,980;4,900;17.05M;-1.21%
01/22/2025;4,960;4,920;4,980;4,880;33.12M;1.02%
01/21/2025;4,910;4,930;4,970;4,900;21.76M;0.00%
01/20/2025;4,910;4,940;4,960;4,900;11.87M;-0.61%
01/17/2025;4,940;4,860;4,970;4,840;23.69M;1.23%
01/16/2025;4,880;5,025;5,025;4,880;30.52M;-1.21%
01/15/2025;4,940;4,790;4,940;4,780;27.50M;4.00%
01/14/2025;4,750;4,770;4,850;4,750;28.10M;0.00%
01/13/2025;4,750;4,910;4,920;4,720;46.25M;-3.06%
01/10/2025;4,900;4,940;4,960;4,860;31.95M;-0.61%
01/09/2025;4,930;4,830;4,950;4,830;23.80M;2.49%
01/08/2025;4,810;4,880;4,910;4,810;23.74M;-2.24%
01/07/2025;4,920;4,860;4,920;4,850;20.45M;1.23%
01/06/2025;4,860;4,950;5,000;4,860;18.41M;-1.82%
01/03/2025;4,950;4,950;4,970;4,920;12.71M;0.00%
01/02/2025;4,950;4,910;4,970;4,900;17.92M;1.02%
12/30/2024;4,900;4,930;4,940;4,880;23.93M;-0.61%
12/27/2024;4,930;4,890;4,940;4,880;14.46M;1.02%
12/24/2024;4,880;4,940;4,980;4,880;22.60M;-1.41%
12/23/2024;4,950;4,900;4,950;4,870;29.68M;1.64%
12/20/2024;4,870;4,880;4,900;4,850;44.85M;-0.20%
12/19/2024;4,880;4,950;4,950;4,860;39.15M;-2.40%
12/18/2024;5,000;4,980;5,050;4,960;27.41M;0.40%
12/17/2024;4,980;5,100;5,150;4,950;48.68M;-2.83%
12/16/2024;5,125;5,075;5,150;5,000;35.94M;0.00%
12/13/2024;5,125;5,100;5,150;5,050;27.73M;0.49%
12/12/2024;5,100;5,150;5,225;5,050;37.25M;-2.86%
12/11/2024;5,250;5,175;5,250;5,175;41.09M;0.48%
12/10/2024;5,225;5,200;5,225;5,150;41.54M;0.00%
12/09/2024;5,225;5,150;5,225;5,100;37.21M;1.46%
12/06/2024;5,150;5,150;5,175;5,050;36.60M;-0.96%
12/05/2024;5,200;5,225;5,225;5,125;21.95M;-0.48%
12/04/2024;5,225;5,100;5,225;5,075;51.73M;1.95%
12/03/2024;5,125;4,980;5,125;4,970;46.75M;3.74%
12/02/2024;4,940;5,100;5,150;4,900;47.37M;-3.14%
11/29/2024;5,100;5,125;5,125;5,025;48.76M;-0.49%
11/28/2024;5,125;5,200;5,225;5,125;30.55M;-0.49%
11/26/2024;5,150;5,150;5,200;5,100;45.06M;-0.48%
11/25/2024;5,175;4,950;5,175;4,940;84.52M;5.40%
11/22/2024;4,910;4,900;4,960;4,860;21.24M;0.41%
11/21/2024;4,890;4,990;4,990;4,890;27.66M;-2.20%
11/20/2024;5,000;4,970;5,025;4,950;18.63M;0.60%
11/19/2024;4,970;4,930;4,970;4,900;36.84M;0.81%
11/18/2024;4,930;4,950;4,970;4,910;17.84M;-0.20%
11/15/2024;4,940;4,940;4,960;4,920;14.87M;-0.20%
11/14/2024;4,950;5,025;5,025;4,930;38.26M;-1.49%
11/13/2024;5,025;5,000;5,025;4,950;24.48M;1.11%
11/12/2024;4,970;5,000;5,000;4,930;43.24M;0.00%
11/11/2024;4,970;4,960;4,990;4,850;49.89M;0.20%
11/08/2024;4,960;5,050;5,075;4,950;32.91M;-0.80%
11/07/2024;5,000;5,050;5,075;5,000;46.05M;-0.99%
11/06/2024;5,050;5,175;5,175;5,025;32.98M;-2.42%
11/05/2024;5,175;5,125;5,200;5,075;31.17M;0.98%
11/04/2024;5,125;5,075;5,125;4,980;52.36M;0.99%
11/01/2024;5,075;5,125;5,175;5,050;54.22M;-0.49%
10/31/2024;5,100;5,300;5,300;5,100;77.26M;-1.92%
10/30/2024;5,200;5,125;5,200;5,050;33.20M;1.46%
10/29/2024;5,125;5,250;5,250;5,125;45.25M;-2.38%
10/28/2024;5,250;5,250;5,250;5,125;40.17M;0.48%
10/25/2024;5,225;5,275;5,275;5,200;27.25M;-0.95%
10/24/2024;5,275;5,300;5,300;5,200;50.78M;-0.47%
10/23/2024;5,300;5,275;5,300;5,175;64.52M;0.47%
10/22/2024;5,275;5,125;5,275;5,100;132.22M;3.43%
10/21/2024;5,100;4,950;5,100;4,930;88.95M;3.66%
10/18/2024;4,920;4,960;4,960;4,920;39.81M;-0.61%
10/17/2024;4,950;4,950;4,970;4,930;54.16M;-0.20%
10/16/2024;4,960;4,950;4,960;4,900;80.53M;0.61%
10/15/2024;4,930;4,930;4,970;4,900;61.26M;0.00%
10/14/2024;4,930;5,025;5,025;4,920;71.37M;-2.86%
10/11/2024;5,075;5,125;5,150;5,075;39.32M;-0.98%
10/10/2024;5,125;5,100;5,125;5,075;27.73M;0.99%
10/09/2024;5,075;5,225;5,225;5,075;33.54M;-2.87%
10/08/2024;5,225;5,100;5,225;5,075;42.35M;2.45%
10/07/2024;5,100;5,150;5,175;5,075;27.89M;-0.97%
10/04/2024;5,150;5,250;5,250;5,100;35.94M;-1.90%
10/03/2024;5,250;5,175;5,250;5,100;56.76M;1.94%
10/02/2024;5,150;5,150;5,150;5,050;39.89M;-0.48%
10/01/2024;5,175;5,100;5,175;5,075;39.02M;2.48%
09/30/2024;5,050;5,100;5,100;5,000;66.74M;-0.98%
09/27/2024;5,100;5,275;5,275;5,050;57.48M;-2.86%
09/26/2024;5,250;5,250;5,275;5,175;56.03M;0.48%
09/25/2024;5,225;5,300;5,300;5,150;63.44M;-0.95%
09/24/2024;5,275;5,250;5,275;5,225;43.48M;0.96%
09/23/2024;5,225;5,250;5,275;5,225;23.36M;0.00%
09/20/2024;5,225;5,275;5,275;5,200;47.51M;-0.95%
09/19/2024;5,275;5,275;5,275;5,200;57.25M;0.48%
09/18/2024;5,250;5,100;5,275;5,075;123.54M;3.45%
09/17/2024;5,075;5,075;5,100;5,025;35.57M;0.00%
09/13/2024;5,075;5,025;5,075;5,025;24.92M;1.00%
09/12/2024;5,025;5,025;5,075;5,025;24.72M;0.00%
09/11/2024;5,025;5,025;5,050;5,000;27.38M;0.00%
09/10/2024;5,025;5,075;5,100;5,000;58.87M;0.00%
09/09/2024;5,025;5,050;5,100;5,000;55.47M;-0.50%
09/06/2024;5,050;5,050;5,125;5,050;32.01M;-0.49%
09/05/2024;5,075;5,075;5,125;5,050;34.71M;0.50%
09/04/2024;5,050;5,050;5,100;5,025;45.33M;-1.46%
09/03/2024;5,125;5,225;5,225;5,125;34.86M;-1.44%
09/02/2024;5,200;5,100;5,225;5,100;84.86M;1.96%
08/30/2024;5,100;5,075;5,125;5,025;74.43M;0.49%
08/29/2024;5,075;5,050;5,075;5,000;42.50M;1.00%
08/28/2024;5,025;5,150;5,150;5,000;64.09M;-2.43%
08/27/2024;5,150;5,150;5,175;5,075;30.48M;0.00%
08/26/2024;5,150;5,125;5,200;5,125;30.54M;0.98%
08/23/2024;5,100;5,050;5,175;5,050;52.28M;2.00%
08/22/2024;5,000;5,025;5,050;4,990;63.18M;-1.48%
08/21/2024;5,075;5,150;5,225;5,075;94.50M;-0.98%
08/20/2024;5,125;5,050;5,150;5,025;94.49M;1.99%
08/19/2024;5,025;4,970;5,050;4,940;54.30M;1.11%
08/16/2024;4,970;4,900;4,990;4,900;65.50M;1.64%
08/15/2024;4,890;4,890;4,920;4,840;46.69M;0.00%
08/14/2024;4,890;4,800;4,930;4,770;91.87M;2.73%
08/13/2024;4,760;4,800;4,800;4,740;43.90M;0.00%
08/12/2024;4,760;4,760;4,780;4,720;34.03M;0.00%
08/09/2024;4,760;4,760;4,790;4,730;44.49M;0.42%
08/08/2024;4,740;4,620;4,750;4,600;116.39M;2.38%
08/07/2024;4,630;4,600;4,630;4,560;72.51M;0.43%
08/06/2024;4,610;4,600;4,620;4,540;56.75M;1.10%
08/05/2024;4,560;4,640;4,650;4,520;93.95M;-2.77%
08/02/2024;4,690;4,710;4,740;4,670;47.51M;-1.05%
08/01/2024;4,740;4,700;4,740;4,660;50.78M;0.42%
07/31/2024;4,720;4,620;4,730;4,590;170.41M;3.96%
07/30/2024;4,540;4,610;4,610;4,520;41.80M;-1.52%
07/29/2024;4,610;4,620;4,630;4,580;42.23M;0.00%
07/26/2024;4,610;4,500;4,620;4,500;92.24M;2.67%
07/25/2024;4,490;4,530;4,530;4,450;40.36M;-0.88%
07/24/2024;4,530;4,470;4,560;4,460;50.74M;1.80%
07/23/2024;4,450;4,510;4,530;4,450;46.43M;-1.55%
07/22/2024;4,520;4,530;4,540;4,480;33.13M;-0.22%
07/19/2024;4,530;4,520;4,540;4,480;40.79M;-0.22%
07/18/2024;4,540;4,470;4,540;4,460;54.18M;1.79%
07/17/2024;4,460;4,420;4,470;4,400;49.38M;1.83%
07/16/2024;4,380;4,480;4,490;4,380;83.81M;-2.01%
07/15/2024;4,470;4,540;4,550;4,460;53.23M;-1.54%
07/12/2024;4,540;4,510;4,570;4,500;60.56M;0.67%
07/11/2024;4,510;4,550;4,600;4,500;71.16M;-0.66%
07/10/2024;4,540;4,570;4,580;4,520;44.56M;-0.44%
07/09/2024;4,560;4,620;4,620;4,540;84.78M;-1.72%
07/08/2024;4,640;4,600;4,640;4,560;69.54M;1.31%
07/05/2024;4,580;4,570;4,610;4,540;53.20M;0.66%
07/04/2024;4,550;4,580;4,610;4,550;44.76M;-0.44%
07/03/2024;4,570;4,550;4,580;4,520;30.74M;0.88%
07/02/2024;4,530;4,610;4,620;4,510;72.23M;-1.95%
07/01/2024;4,620;4,490;4,620;4,490;141.63M;3.59%
06/28/2024;4,460;4,430;4,560;4,430;127.29M;0.68%
06/27/2024;4,430;4,430;4,440;4,400;21.78M;0.23%
06/26/2024;4,420;4,400;4,450;4,370;38.40M;0.45%
06/25/2024;4,400;4,440;4,440;4,360;50.39M;-0.68%
06/24/2024;4,430;4,480;4,500;4,410;36.68M;-1.34%
06/21/2024;4,490;4,450;4,530;4,410;99.02M;0.90%
06/20/2024;4,450;4,440;4,470;4,360;35.16M;0.00%
06/19/2024;4,450;4,450;4,510;4,420;48.73M;0.68%
06/14/2024;4,420;4,480;4,530;4,410;57.97M;-0.90%
06/13/2024;4,460;4,410;4,480;4,400;55.82M;2.29%
06/12/2024;4,360;4,350;4,410;4,290;65.67M;0.23%
06/11/2024;4,350;4,500;4,500;4,350;71.23M;-3.55%
06/10/2024;4,510;4,560;4,560;4,500;19.93M;-1.10%
06/07/2024;4,560;4,550;4,570;4,530;34.03M;0.00%
06/06/2024;4,560;4,620;4,620;4,530;43.63M;-0.87%
06/05/2024;4,600;4,560;4,640;4,550;69.54M;0.44%
06/04/2024;4,580;4,510;4,630;4,480;92.68M;1.78%
06/03/2024;4,500;4,330;4,530;4,330;77.44M;4.90%
05/31/2024;4,290;4,340;4,370;4,290;144.59M;-0.69%
05/30/2024;4,320;4,450;4,450;4,310;112.64M;-3.14%
05/29/2024;4,460;4,800;4,800;4,370;148.81M;-1.11%
05/28/2024;4,510;4,560;4,600;4,510;42.54M;-0.88%
05/27/2024;4,550;4,700;4,720;4,550;86.05M;-3.40%
05/22/2024;4,710;4,720;4,730;4,700;25.93M;0.21%
05/21/2024;4,700;4,750;4,770;4,700;57.58M;-0.84%
05/20/2024;4,740;4,800;4,830;4,730;58.02M;-1.25%
05/17/2024;4,800;4,710;4,810;4,690;101.49M;1.91%
05/16/2024;4,710;4,590;4,720;4,540;149.04M;3.97%
05/15/2024;4,530;4,570;4,620;4,530;109.96M;-1.09%
05/14/2024;4,580;4,680;4,690;4,580;264.54M;-9.75%
05/13/2024;5,075;5,150;5,175;5,075;143.32M;-0.98%
05/08/2024;5,125;5,075;5,150;5,000;86.74M;1.49%
05/07/2024;5,050;5,100;5,125;5,025;58.78M;-0.98%
05/06/2024;5,100;5,250;5,250;5,075;70.40M;-2.39%
05/03/2024;5,225;5,225;5,250;5,200;44.30M;0.97%
05/02/2024;5,175;5,225;5,275;5,175;100.89M;0.49%
04/30/2024;5,150;5,050;5,225;4,980;142.63M;2.49%
04/29/2024;5,025;4,920;5,050;4,900;68.30M;2.97%
04/26/2024;4,880;4,980;4,980;4,880;70.88M;-1.41%
04/25/2024;4,950;4,910;4,980;4,910;52.14M;0.81%
04/24/2024;4,910;5,000;5,050;4,910;65.80M;-2.29%
04/23/2024;5,025;4,990;5,075;4,990;49.49M;1.52%
04/22/2024;4,950;4,940;4,990;4,940;57.69M;1.02%
04/19/2024;4,900;5,050;5,075;4,870;185.01M;-3.92%
04/18/2024;5,100;5,150;5,150;5,050;81.58M;-0.49%
04/17/2024;5,125;5,150;5,175;5,100;47.21M;0.49%
04/16/2024;5,100;5,175;5,225;5,100;137.26M;-3.32%
04/05/2024;5,275;5,150;5,325;5,150;59.19M;1.93%
04/04/2024;5,175;5,250;5,250;5,150;48.41M;-1.43%
04/03/2024;5,250;5,275;5,275;5,200;39.26M;-0.47%
04/02/2024;5,275;5,225;5,275;5,175;41.03M;1.44%
04/01/2024;5,200;5,175;5,225;5,150;42.83M;0.97%
03/28/2024;5,150;5,275;5,275;5,100;107.12M;-2.37%
03/27/2024;5,275;5,300;5,325;5,250;47.17M;-0.47%
03/26/2024;5,300;5,350;5,375;5,250;57.18M;-0.93%
03/25/2024;5,350;5,375;5,425;5,325;39.76M;-0.47%
03/22/2024;5,375;5,375;5,375;5,325;55.09M;0.47%
03/21/2024;5,350;5,300;5,400;5,275;67.35M;1.42%
03/20/2024;5,275;5,225;5,275;5,225;56.19M;0.96%
03/19/2024;5,225;5,150;5,250;5,150;48.40M;1.46%
03/18/2024;5,150;5,200;5,250;5,150;50.94M;-0.48%
03/15/2024;5,175;5,300;5,300;5,175;164.22M;-1.90%
03/14/2024;5,275;5,175;5,300;5,150;79.47M;2.43%
03/13/2024;5,150;5,150;5,200;5,125;63.67M;0.00%
03/08/2024;5,150;5,150;5,175;5,125;39.98M;0.49%
03/07/2024;5,125;5,175;5,200;5,100;55.24M;-0.97%
03/06/2024;5,175;5,125;5,200;5,100;29.21M;1.47%
03/05/2024;5,100;5,225;5,225;5,100;53.17M;-1.92%
03/04/2024;5,200;5,250;5,275;5,175;57.12M;-0.48%
03/01/2024;5,225;5,225;5,275;5,150;64.84M;0.00%
02/29/2024;5,225;5,250;5,300;5,200;86.12M;0.00%
02/28/2024;5,225;5,325;5,425;5,200;225.20M;0.97%
02/27/2024;5,175;5,125;5,175;5,050;46.56M;0.98%
02/26/2024;5,125;5,150;5,200;5,075;56.88M;0.00%
02/23/2024;5,125;5,250;5,275;5,100;81.21M;-2.84%
02/22/2024;5,275;5,275;5,300;5,275;41.94M;0.48%
02/21/2024;5,250;5,200;5,300;5,175;68.38M;0.96%
02/20/2024;5,200;5,125;5,250;5,125;41.62M;1.46%
02/19/2024;5,125;5,200;5,250;5,075;89.71M;-1.44%
02/16/2024;5,200;5,125;5,200;5,100;75.50M;1.46%
02/15/2024;5,125;5,325;5,325;5,075;124.12M;-1.44%
02/13/2024;5,200;5,300;5,300;5,150;63.69M;-1.89%
02/12/2024;5,300;5,300;5,350;5,225;85.85M;-0.47%
02/07/2024;5,325;5,250;5,325;5,250;68.97M;1.43%
02/06/2024;5,250;5,175;5,275;5,150;46.26M;1.45%
02/05/2024;5,175;5,325;5,350;5,150;88.83M;-2.82%
02/02/2024;5,325;5,150;5,325;5,125;104.84M;3.90%
02/01/2024;5,125;5,100;5,175;5,075;55.48M;0.00%
01/31/2024;5,125;5,125;5,150;5,050;79.34M;0.49%
01/30/2024;5,100;4,920;5,175;4,900;165.69M;3.45%
01/29/2024;4,930;5,075;5,075;4,910;132.82M;-2.86%
01/26/2024;5,075;5,050;5,075;4,990;71.86M;0.50%
01/25/2024;5,050;5,075;5,150;5,025;81.03M;-0.49%
01/24/2024;5,075;5,150;5,175;4,980;246.29M;-0.98%
01/23/2024;5,125;5,150;5,200;5,075;176.61M;-1.91%
01/22/2024;5,225;5,350;5,425;5,225;169.97M;-2.34%
01/19/2024;5,350;5,375;5,400;5,300;52.87M;-0.47%
01/18/2024;5,375;5,400;5,400;5,325;71.52M;-0.46%
01/17/2024;5,400;5,500;5,525;5,350;114.59M;-1.82%
01/16/2024;5,500;5,525;5,525;5,475;44.84M;-0.45%
01/15/2024;5,525;5,600;5,625;5,500;79.94M;-1.34%
01/12/2024;5,600;5,550;5,625;5,550;28.82M;0.90%
01/11/2024;5,550;5,550;5,625;5,525;44.79M;0.45%
01/10/2024;5,525;5,500;5,575;5,450;75.42M;-0.90%
01/09/2024;5,575;5,600;5,600;5,525;36.78M;0.00%
01/08/2024;5,575;5,625;5,675;5,550;39.61M;-0.89%
01/05/2024;5,625;5,725;5,750;5,625;39.17M;-1.32%
01/04/2024;5,700;5,600;5,750;5,600;59.40M;1.79%
01/03/2024;5,600;5,700;5,700;5,600;37.19M;-1.75%
01/02/2024;5,700;5,625;5,700;5,575;36.48M;0.88%
12/29/2023;5,650;5,600;5,675;5,575;36.25M;0.89%
12/28/2023;5,600;5,575;5,600;5,550;31.64M;0.90%
12/27/2023;5,550;5,550;5,575;5,500;36.42M;0.00%
12/22/2023;5,550;5,550;5,600;5,500;38.06M;0.00%
12/21/2023;5,550;5,600;5,600;5,475;114.75M;-1.33%
12/20/2023;5,625;5,650;5,700;5,625;27.18M;0.00%
12/19/2023;5,625;5,625;5,650;5,600;43.01M;0.45%
12/18/2023;5,600;5,650;5,650;5,550;39.13M;-0.88%
12/15/2023;5,650;5,625;5,700;5,600;93.58M;0.44%
12/14/2023;5,625;5,600;5,650;5,575;72.01M;1.81%
12/13/2023;5,525;5,550;5,600;5,525;31.20M;-0.90%
12/12/2023;5,575;5,675;5,675;5,550;19.27M;-0.45%
12/11/2023;5,600;5,650;5,675;5,525;39.51M;-1.32%
12/08/2023;5,675;5,675;5,700;5,625;26.97M;0.00%
12/07/2023;5,675;5,750;5,750;5,600;40.60M;-0.87%
12/06/2023;5,725;5,700;5,825;5,700;41.36M;0.00%
12/05/2023;5,725;5,775;5,800;5,675;25.79M;-0.43%
12/04/2023;5,750;5,750;5,825;5,725;57.59M;0.00%
12/01/2023;5,750;5,450;5,750;5,450;145.37M;6.48%
11/30/2023;5,400;5,575;5,575;5,400;161.68M;-2.26%
11/29/2023;5,525;5,600;5,650;5,525;75.07M;-0.45%
11/28/2023;5,550;5,675;5,675;5,550;86.91M;-1.33%
11/27/2023;5,625;5,725;5,750;5,600;63.36M;-1.75%
11/24/2023;5,725;5,700;5,750;5,700;12.54M;0.44%
11/23/2023;5,700;5,675;5,725;5,675;43.43M;0.44%
11/22/2023;5,675;5,775;5,775;5,650;36.33M;-1.73%
11/21/2023;5,775;5,800;5,850;5,750;17.15M;-0.43%
11/20/2023;5,800;5,725;5,850;5,700;28.40M;1.75%
11/17/2023;5,700;5,800;5,825;5,700;27.12M;-2.15%
11/16/2023;5,825;5,750;5,825;5,725;26.80M;1.30%
11/15/2023;5,750;5,750;5,850;5,700;34.81M;1.32%
11/14/2023;5,675;5,675;5,725;5,650;12.07M;0.44%
11/13/2023;5,650;5,825;5,825;5,650;26.98M;-2.16%
11/10/2023;5,775;5,725;5,775;5,725;15.23M;0.43%
11/09/2023;5,750;5,775;5,825;5,725;20.42M;0.44%
11/08/2023;5,725;5,800;5,825;5,675;38.38M;-1.72%
11/07/2023;5,825;5,925;5,950;5,775;30.30M;-1.69%
11/06/2023;5,925;5,925;5,950;5,900;29.76M;0.42%
11/03/2023;5,900;5,850;5,925;5,825;43.40M;1.72%
11/02/2023;5,800;5,850;5,900;5,800;46.17M;0.00%
11/01/2023;5,800;5,900;6,000;5,800;91.84M;0.43%
10/31/2023;5,775;5,850;5,900;5,775;46.12M;-0.43%
10/30/2023;5,800;5,750;5,825;5,675;17.82M;1.31%
10/27/2023;5,725;5,750;5,775;5,725;35.33M;0.00%
10/26/2023;5,725;5,775;5,800;5,675;18.97M;-0.87%
10/25/2023;5,775;5,825;5,925;5,775;51.54M;-0.43%
10/24/2023;5,800;5,600;5,850;5,600;57.28M;3.57%
10/23/2023;5,600;5,725;5,750;5,600;57.52M;-1.75%
