Date;Price;Open;High;Low;Vol.;Change %
03/12/2025;10,925;11,200;11,300;10,925;3.56M;-2.46%
03/11/2025;11,200;11,200;11,350;10,775;6.67M;-2.18%
03/10/2025;11,450;11,650;11,700;11,225;3.22M;-1.51%
03/07/2025;11,625;11,500;12,050;11,200;8.44M;2.42%
03/06/2025;11,350;11,025;11,475;11,025;6.96M;3.42%
03/05/2025;10,975;10,850;11,125;10,625;5.04M;1.15%
03/04/2025;10,850;11,750;11,775;10,675;8.33M;-6.87%
03/03/2025;11,650;11,150;11,775;11,150;6.94M;5.91%
02/28/2025;11,000;11,200;11,625;10,825;5.93M;-1.79%
02/27/2025;11,200;11,925;12,150;11,175;7.82M;-5.88%
02/26/2025;11,900;12,250;12,600;11,800;6.35M;-2.86%
02/25/2025;12,250;13,125;13,125;11,875;12.99M;-6.13%
02/24/2025;13,050;13,200;13,450;12,800;11.52M;2.35%
02/21/2025;12,750;12,325;12,825;12,200;7.19M;3.45%
02/20/2025;12,325;12,900;13,100;12,300;9.10M;-4.27%
02/19/2025;12,875;13,200;13,400;12,800;11.25M;-1.53%
02/18/2025;13,075;12,750;13,075;12,525;10.34M;2.55%
02/17/2025;12,750;13,525;14,050;12,550;28.89M;-3.95%
02/14/2025;13,275;12,275;13,325;12,275;26.67M;8.81%
02/13/2025;12,200;11,200;12,425;11,125;24.73M;8.93%
02/12/2025;11,200;10,400;11,425;10,175;11.65M;8.21%
02/11/2025;10,350;11,100;11,200;10,075;8.66M;-5.05%
02/10/2025;10,900;11,075;11,100;10,350;10.43M;-1.58%
02/07/2025;11,075;10,500;11,675;10,250;14.51M;-2.85%
02/06/2025;11,400;12,050;12,125;11,000;15.09M;-4.00%
02/05/2025;11,875;11,300;12,300;11,025;25.74M;7.95%
02/04/2025;11,000;10,300;11,550;10,300;29.53M;9.73%
02/03/2025;10,025;11,000;11,000;9,275;78.14M;-13.39%
01/31/2025;11,575;11,925;12,600;11,450;13.97M;-4.14%
01/30/2025;12,075;12,750;12,775;11,800;16.83M;-5.11%
01/24/2025;12,725;9,850;13,200;9,850;76.30M;14.90%
01/23/2025;11,075;13,700;14,075;11,075;62.53M;-19.89%
01/22/2025;13,825;14,100;14,575;12,500;37.02M;-1.95%
01/21/2025;14,100;15,475;15,475;14,025;33.90M;-9.03%
01/20/2025;15,500;15,750;16,100;15,500;10.67M;-0.96%
01/17/2025;15,650;15,550;15,850;15,375;13.44M;0.81%
01/16/2025;15,525;15,850;16,200;15,175;22.45M;-1.74%
01/15/2025;15,800;16,525;16,750;15,575;23.32M;-4.24%
01/14/2025;16,500;16,625;17,200;16,300;10.53M;-0.75%
01/13/2025;16,625;17,875;17,925;16,300;23.47M;-6.99%
01/10/2025;17,875;18,275;18,325;17,100;24.27M;-1.65%
01/09/2025;18,175;17,675;18,250;17,425;14.30M;2.83%
01/08/2025;17,675;17,350;18,100;17,350;20.91M;2.76%
01/07/2025;17,200;16,625;17,475;16,025;14.91M;3.46%
01/06/2025;16,625;17,150;17,400;16,525;7.05M;-3.06%
01/03/2025;17,150;17,425;17,500;17,000;6.72M;-1.01%
01/02/2025;17,325;15,975;17,600;15,925;16.93M;8.28%
12/30/2024;16,000;16,000;16,200;15,600;5.07M;0.00%
12/27/2024;16,000;16,200;16,325;15,850;3.67M;-1.23%
12/24/2024;16,200;16,525;16,600;15,975;6.67M;-0.77%
12/23/2024;16,325;16,200;16,750;16,175;10.12M;1.71%
12/20/2024;16,050;15,775;16,075;15,500;7.55M;2.23%
12/19/2024;15,700;15,700;16,250;15,375;9.11M;-1.88%
12/18/2024;16,000;15,900;16,625;15,500;9.35M;0.63%
12/17/2024;15,900;15,050;16,775;15,050;21.24M;0.00%
12/16/2024;15,900;18,475;18,500;15,900;37.06M;-14.40%
12/13/2024;18,575;19,175;19,300;18,450;7.19M;-1.72%
12/12/2024;18,900;19,275;19,525;18,200;15.53M;-1.05%
12/11/2024;19,100;17,800;19,650;17,625;31.90M;8.52%
12/10/2024;17,600;18,000;18,050;17,125;10.29M;-2.22%
12/09/2024;18,000;17,150;18,000;17,150;17.79M;5.88%
12/06/2024;17,000;15,250;17,300;15,100;19.87M;11.84%
12/05/2024;15,200;15,175;15,425;15,150;3.38M;0.16%
12/04/2024;15,175;15,375;15,375;15,100;3.02M;-0.16%
12/03/2024;15,200;15,400;15,600;15,100;3.82M;-1.30%
12/02/2024;15,400;15,550;15,650;15,050;8.89M;-0.96%
11/29/2024;15,550;14,900;15,750;14,900;14.33M;3.84%
11/28/2024;14,975;15,325;15,500;14,750;10.65M;-1.48%
11/26/2024;15,200;14,125;15,400;14,050;15.31M;7.80%
11/25/2024;14,100;14,100;14,275;14,025;2.90M;0.00%
11/22/2024;14,100;14,100;14,300;13,975;3.56M;0.00%
11/21/2024;14,100;14,300;14,375;14,000;4.22M;-0.88%
11/20/2024;14,225;14,700;15,025;14,225;6.85M;-1.90%
11/19/2024;14,500;14,075;15,200;13,650;16.70M;3.20%
11/18/2024;14,050;14,350;14,500;13,875;10.05M;-1.92%
11/15/2024;14,325;14,750;15,150;13,075;33.05M;-2.88%
11/14/2024;14,750;15,850;16,075;14,500;23.01M;-6.94%
11/13/2024;15,850;16,525;16,800;15,825;9.22M;-4.08%
11/12/2024;16,525;15,725;16,650;15,725;11.11M;5.09%
11/11/2024;15,725;16,800;16,900;15,625;16.27M;-6.40%
11/08/2024;16,800;17,000;17,100;16,700;6.09M;0.00%
11/07/2024;16,800;16,925;17,250;15,700;17.78M;-0.59%
11/06/2024;16,900;17,425;17,850;16,900;10.64M;-2.87%
11/05/2024;17,400;17,150;17,700;16,825;13.29M;1.46%
11/04/2024;17,150;17,375;18,800;16,550;38.63M;-1.15%
11/01/2024;17,350;16,200;17,775;16,100;22.18M;7.76%
10/31/2024;16,100;14,900;16,400;14,900;23.28M;8.05%
10/30/2024;14,900;15,025;15,150;14,700;6.55M;-0.67%
10/29/2024;15,000;14,800;15,550;14,700;14.67M;1.35%
10/28/2024;14,800;14,950;15,300;14,250;14.16M;-1.17%
10/25/2024;14,975;14,200;15,200;14,200;16.48M;5.46%
10/24/2024;14,200;15,100;15,100;14,100;20.22M;-5.96%
10/23/2024;15,100;15,825;15,875;14,800;15.38M;-4.58%
10/22/2024;15,825;15,650;15,975;15,100;18.52M;1.44%
10/21/2024;15,600;14,375;16,275;14,300;27.66M;9.28%
10/18/2024;14,275;13,800;14,300;13,675;10.57M;3.25%
10/17/2024;13,825;13,000;14,000;12,750;21.26M;8.43%
10/16/2024;12,750;12,150;12,750;12,075;15.89M;5.37%
10/15/2024;12,100;11,900;12,200;11,900;4.87M;1.04%
10/14/2024;11,975;12,000;12,250;11,800;6.48M;-0.21%
10/11/2024;12,000;11,275;12,100;11,275;14.22M;6.43%
10/10/2024;11,275;11,275;11,400;11,000;3.77M;0.22%
10/09/2024;11,250;11,300;11,550;11,125;4.15M;-0.88%
10/08/2024;11,350;11,250;11,600;11,125;7.88M;0.89%
10/07/2024;11,250;10,625;11,400;10,300;12.61M;6.13%
10/04/2024;10,600;11,350;11,375;10,600;13.05M;-6.61%
10/03/2024;11,350;11,450;11,650;11,100;6.33M;-0.87%
10/02/2024;11,450;11,750;11,825;11,250;12.26M;-2.55%
10/01/2024;11,750;11,525;12,050;11,500;11.28M;1.95%
09/30/2024;11,525;12,000;12,225;10,925;13.35M;-3.96%
09/27/2024;12,000;11,900;12,600;11,825;14.56M;1.69%
09/26/2024;11,800;10,900;12,100;10,650;30.63M;8.76%
09/25/2024;10,850;10,025;10,925;10,000;27.88M;8.50%
09/24/2024;10,000;10,475;10,500;9,850;21.98M;-2.44%
09/23/2024;10,250;10,125;10,400;9,825;12.78M;1.49%
09/20/2024;10,100;10,475;10,775;9,625;23.01M;-4.49%
09/19/2024;10,575;9,950;10,875;9,900;33.89M;6.82%
09/18/2024;9,900;9,700;9,900;9,525;8.86M;2.33%
09/17/2024;9,675;9,850;10,075;9,475;13.09M;-1.02%
09/13/2024;9,775;9,625;10,050;9,575;20.83M;1.82%
09/12/2024;9,600;9,800;9,800;9,375;15.24M;-2.04%
09/11/2024;9,800;8,950;9,875;8,825;33.58M;9.50%
09/10/2024;8,950;8,800;9,250;8,550;35.03M;4.68%
09/09/2024;8,550;7,550;8,550;7,500;31.31M;13.25%
09/06/2024;7,550;7,600;7,675;7,450;5.77M;-0.66%
09/05/2024;7,600;7,550;7,800;7,500;6.77M;0.66%
09/04/2024;7,550;7,250;7,700;7,000;11.82M;2.72%
09/03/2024;7,350;7,800;7,825;7,275;13.75M;-4.85%
09/02/2024;7,725;7,800;7,950;7,550;9.18M;-0.32%
08/30/2024;7,750;7,525;8,150;7,525;31.56M;2.99%
08/29/2024;7,525;7,025;7,900;7,000;28.82M;7.50%
08/28/2024;7,000;6,700;7,825;6,650;42.50M;5.26%
08/27/2024;6,650;5,925;6,725;5,850;27.02M;12.24%
08/26/2024;5,925;6,000;6,000;5,800;4.10M;1.28%
08/23/2024;5,850;5,800;6,100;5,800;10.93M;0.86%
08/22/2024;5,800;6,000;6,000;5,675;12.16M;-1.69%
08/21/2024;5,900;5,475;6,000;5,425;28.53M;8.26%
08/20/2024;5,450;5,425;5,450;5,275;4.92M;1.40%
08/19/2024;5,375;5,450;5,475;5,350;2.85M;-1.38%
08/16/2024;5,450;5,450;5,500;5,350;2.40M;0.00%
08/15/2024;5,450;5,300;5,525;5,300;3.58M;2.35%
08/14/2024;5,325;5,350;5,400;5,275;3.21M;-0.47%
08/13/2024;5,350;5,350;5,375;5,250;4.40M;1.42%
08/12/2024;5,275;5,325;5,350;5,225;2.67M;-1.40%
08/09/2024;5,350;5,275;5,450;5,275;3.50M;1.42%
08/08/2024;5,275;5,200;5,325;5,175;2.80M;0.96%
08/07/2024;5,225;5,250;5,275;5,125;3.37M;-0.48%
08/06/2024;5,250;5,100;5,250;5,075;5.08M;2.44%
08/05/2024;5,125;5,425;5,425;4,970;14.94M;-5.96%
