Date;Price;Open;High;Low;Vol.;Change %
02/20/2024;7,725;7,900;7,925;7,700;7.61M;-1.59%
02/19/2024;7,850;8,000;8,025;7,850;2.58M;-1.57%
02/16/2024;7,975;7,900;8,050;7,875;3.61M;1.27%
02/15/2024;7,875;8,050;8,150;7,825;5.92M;-0.94%
02/13/2024;7,950;7,950;8,025;7,850;3.34M;1.27%
02/12/2024;7,850;7,975;8,000;7,800;3.84M;-1.26%
02/07/2024;7,950;8,000;8,150;7,950;3.67M;-0.63%
02/06/2024;8,000;7,950;8,075;7,875;2.86M;1.27%
02/05/2024;7,900;8,150;8,175;7,900;4.65M;-2.77%
02/02/2024;8,125;7,700;8,200;7,650;9.62M;5.52%
02/01/2024;7,700;7,775;7,800;7,650;4.71M;-1.60%
01/31/2024;7,825;7,725;7,825;7,650;9.20M;1.62%
01/30/2024;7,700;7,900;7,900;7,675;4.44M;-2.53%
01/29/2024;7,900;7,950;7,950;7,850;3.72M;0.00%
01/26/2024;7,900;7,600;7,950;7,600;6.94M;3.95%
01/25/2024;7,600;7,775;7,775;7,600;4.97M;-2.25%
01/24/2024;7,775;7,725;7,875;7,675;3.78M;1.30%
01/23/2024;7,675;7,925;7,950;7,600;7.42M;-3.15%
01/22/2024;7,925;8,050;8,050;7,800;3.88M;-0.94%
01/19/2024;8,000;8,050;8,050;7,900;3.88M;0.31%
01/18/2024;7,975;7,975;8,050;7,975;3.72M;0.00%
01/17/2024;7,975;8,100;8,125;7,925;8.18M;-1.54%
01/16/2024;8,100;8,150;8,225;8,075;3.95M;-0.92%
01/15/2024;8,175;8,100;8,175;8,075;4.01M;0.93%
01/12/2024;8,100;8,075;8,150;8,050;2.68M;0.62%
01/11/2024;8,050;8,000;8,150;8,000;4.50M;0.63%
01/10/2024;8,000;7,950;8,225;7,950;9.45M;0.00%
01/09/2024;8,000;8,150;8,225;8,000;5.60M;-1.54%
01/08/2024;8,125;8,375;8,450;8,125;4.70M;-2.99%
01/05/2024;8,375;8,425;8,450;8,325;3.88M;-0.59%
01/04/2024;8,425;8,525;8,525;8,350;4.34M;-0.59%
01/03/2024;8,475;8,350;8,500;8,250;4.41M;1.50%
01/02/2024;8,350;8,325;8,500;8,250;3.17M;0.30%
12/29/2023;8,325;8,375;8,425;8,300;2.63M;-0.60%
12/28/2023;8,375;8,300;8,450;8,275;5.50M;1.52%
12/27/2023;8,250;8,350;8,400;8,225;3.52M;-1.20%
12/22/2023;8,350;8,325;8,475;8,300;2.89M;0.30%
12/21/2023;8,325;8,400;8,450;8,275;3.83M;-0.89%
12/20/2023;8,400;7,925;8,575;7,925;16.77M;5.99%
12/19/2023;7,925;8,100;8,100;7,900;3.19M;-1.25%
12/18/2023;8,025;7,975;8,150;7,975;4.50M;0.63%
12/15/2023;7,975;7,850;8,075;7,850;5.75M;1.59%
12/14/2023;7,850;8,025;8,050;7,850;4.23M;-1.88%
12/13/2023;8,000;8,075;8,100;7,925;4.92M;-0.93%
12/12/2023;8,075;7,825;8,150;7,775;8.54M;3.53%
12/11/2023;7,800;8,200;8,200;7,800;10.15M;-4.29%
12/08/2023;8,150;8,350;8,475;8,075;6.68M;-1.81%
12/07/2023;8,300;8,500;8,500;8,250;6.03M;-1.19%
12/06/2023;8,400;8,575;8,650;8,400;5.06M;-2.04%
12/05/2023;8,575;8,475;8,625;8,425;5.06M;1.78%
12/04/2023;8,425;8,575;8,575;8,350;8.50M;-0.59%
12/01/2023;8,475;8,575;8,750;8,450;6.37M;-3.42%
11/30/2023;8,775;8,850;8,900;8,625;27.46M;-0.28%
11/29/2023;8,800;8,525;8,875;8,525;9.62M;4.14%
11/28/2023;8,450;8,350;8,525;8,350;4.21M;1.20%
11/27/2023;8,350;8,425;8,425;8,325;3.55M;-1.18%
11/24/2023;8,450;8,450;8,450;8,350;2.47M;0.00%
11/23/2023;8,450;8,550;8,550;8,300;7.67M;-1.17%
11/22/2023;8,550;8,625;8,650;8,475;4.37M;-1.16%
11/21/2023;8,650;8,550;8,700;8,525;5.44M;1.76%
11/20/2023;8,500;8,475;8,600;8,475;3.83M;0.00%
11/17/2023;8,500;8,650;8,675;8,500;6.23M;-2.02%
11/16/2023;8,675;8,500;8,675;8,400;7.49M;2.36%
11/15/2023;8,475;8,575;8,625;8,450;11.29M;-1.74%
11/14/2023;8,625;8,800;8,900;8,625;6.07M;-1.43%
11/13/2023;8,750;8,575;8,800;8,450;6.91M;3.24%
11/10/2023;8,475;8,600;8,650;8,350;4.28M;-1.17%
11/09/2023;8,575;8,425;8,650;8,300;6.44M;2.08%
11/08/2023;8,400;8,475;8,500;8,300;3.29M;-1.18%
11/07/2023;8,500;8,700;8,700;8,350;8.19M;-2.30%
11/06/2023;8,700;8,475;8,700;8,475;4.93M;2.65%
11/03/2023;8,475;8,725;8,725;8,325;8.77M;-1.17%
11/02/2023;8,575;8,400;8,700;8,300;16.91M;4.26%
11/01/2023;8,225;9,100;9,200;8,200;33.99M;-14.32%
10/31/2023;9,600;9,300;9,600;9,200;10.60M;3.23%
10/30/2023;9,300;10,000;10,100;9,100;9.22M;-7.00%
